DataHora,Protocolo,IP_Origem,Porta_Origem,IP_Destino,Porta_Destino,Tamanho
2025-06-23 15:09:07,TCP,172.31.66.101,35980,34.107.243.93,443,40
2025-06-23 15:09:07,TCP,172.31.66.101,35984,34.107.243.93,443,40
2025-06-23 15:09:07,TCP,172.31.66.101,41412,34.107.221.82,80,40
2025-06-23 15:09:07,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:07,TCP,192.168.0.15,47602,54.85.142.81,443,88
2025-06-23 15:09:07,TCP,192.168.0.15,47602,54.85.142.81,443,56
2025-06-23 15:09:07,TCP,192.168.0.15,47602,54.85.142.81,443,32
2025-06-23 15:09:07,TCP,192.168.0.15,52534,34.107.221.82,80,212
2025-06-23 15:09:07,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:07,TCP,192.168.0.15,47602,54.85.142.81,443,32
2025-06-23 15:09:08,TCP,172.31.66.101,35980,34.107.243.93,443,40
2025-06-23 15:09:08,TCP,172.31.66.101,51940,91.189.91.49,80,40
2025-06-23 15:09:08,TCP,192.168.0.15,47602,54.85.142.81,443,112
2025-06-23 15:09:08,TCP,172.31.66.101,35984,34.107.243.93,443,40
2025-06-23 15:09:08,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:08,TCP,192.168.0.15,52692,104.18.18.125,443,212
2025-06-23 15:09:08,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:09,TCP,172.31.66.101,35470,185.125.190.98,80,40
2025-06-23 15:09:09,TCP,172.31.66.101,51940,91.189.91.49,80,40
2025-06-23 15:09:09,TCP,172.31.66.101,35980,34.107.243.93,443,40
2025-06-23 15:09:09,TCP,192.168.0.15,47602,54.85.142.81,443,112
2025-06-23 15:09:09,TCP,172.31.66.101,35984,34.107.243.93,443,40
2025-06-23 15:09:09,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:09,TCP,172.31.66.101,42524,54.163.254.123,443,40
2025-06-23 15:09:09,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:09,TCP,172.31.66.101,60104,91.189.91.49,80,40
2025-06-23 15:09:09,TCP,172.31.66.101,46316,3.217.118.9,443,40
2025-06-23 15:09:10,TCP,172.31.66.101,52736,18.205.12.74,443,40
2025-06-23 15:09:10,TCP,172.31.66.101,59964,54.84.187.34,443,40
2025-06-23 15:09:10,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:10,TCP,172.31.66.101,44702,54.204.64.132,443,40
2025-06-23 15:09:10,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:10,TCP,172.31.66.101,51774,54.85.110.175,443,40
2025-06-23 15:09:10,TCP,172.31.66.101,60104,91.189.91.49,80,40
2025-06-23 15:09:11,TCP,172.31.66.101,44822,54.162.146.152,443,40
2025-06-23 15:09:11,TCP,192.168.0.15,47602,54.85.142.81,443,112
2025-06-23 15:09:11,TCP,172.31.66.101,35980,34.107.243.93,443,40
2025-06-23 15:09:11,TCP,172.31.66.101,51940,91.189.91.49,80,40
2025-06-23 15:09:11,TCP,172.31.66.101,57864,52.202.194.15,443,40
2025-06-23 15:09:11,TCP,172.31.66.101,35984,34.107.243.93,443,40
2025-06-23 15:09:11,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:11,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:11,TCP,172.31.66.101,60104,91.189.91.49,80,40
2025-06-23 15:09:12,TCP,172.31.66.101,57864,52.202.194.15,443,40
2025-06-23 15:09:12,TCP,192.168.0.15,38790,3.217.118.9,443,44
2025-06-23 15:09:12,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:12,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:13,TCP,172.31.66.101,60104,91.189.91.49,80,40
2025-06-23 15:09:13,TCP,192.168.0.15,38790,3.217.118.9,443,1452
2025-06-23 15:09:13,TCP,172.31.66.101,57864,52.202.194.15,443,40
2025-06-23 15:09:14,TCP,172.31.66.101,60104,91.189.91.49,80,40
2025-06-23 15:09:14,TCP,172.31.66.101,57864,52.202.194.15,443,40
2025-06-23 15:09:14,TCP,172.31.66.101,42532,54.163.254.123,443,40
2025-06-23 15:09:14,TCP,172.31.66.101,42542,54.163.254.123,443,40
2025-06-23 15:09:14,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:14,TCP,192.168.0.15,47602,54.85.142.81,443,112
2025-06-23 15:09:14,TCP,172.31.66.101,46332,3.217.118.9,443,40
2025-06-23 15:09:14,TCP,172.31.66.101,46340,3.217.118.9,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:15,TCP,172.31.66.101,60104,91.189.91.49,80,40
2025-06-23 15:09:15,TCP,172.31.66.101,57872,52.202.194.15,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,52750,18.205.12.74,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,51940,91.189.91.49,80,40
2025-06-23 15:09:15,TCP,172.31.66.101,35980,34.107.243.93,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,59976,54.84.187.34,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,59984,54.84.187.34,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,57864,52.202.194.15,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,35984,34.107.243.93,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,44704,54.204.64.132,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,44716,54.204.64.132,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,52760,18.205.12.74,443,40
2025-06-23 15:09:15,TCP,172.31.66.101,51778,54.85.110.175,443,40
2025-06-23 15:09:16,TCP,172.31.66.101,44826,54.162.146.152,443,40
2025-06-23 15:09:16,TCP,172.31.66.101,44832,54.162.146.152,443,40
2025-06-23 15:09:16,TCP,192.168.0.15,52534,34.107.221.82,80,212
2025-06-23 15:09:16,TCP,192.168.0.15,52692,104.18.18.125,443,212
2025-06-23 15:09:16,TCP,172.31.66.101,51790,54.85.110.175,443,40
2025-06-23 15:09:16,TCP,172.31.66.101,57876,52.202.194.15,443,40
2025-06-23 15:09:16,TCP,172.31.66.101,57864,52.202.194.15,443,40
2025-06-23 15:09:17,TCP,172.31.66.101,60104,91.189.91.49,80,40
2025-06-23 15:09:17,TCP,172.31.66.101,35470,185.125.190.98,80,40
2025-06-23 15:09:17,TCP,172.31.66.101,57876,52.202.194.15,443,40
2025-06-23 15:09:17,TCP,172.31.66.101,51790,54.85.110.175,443,40
2025-06-23 15:09:18,TCP,172.31.66.101,51790,54.85.110.175,443,40
2025-06-23 15:09:18,TCP,172.31.66.101,57876,52.202.194.15,443,40
2025-06-23 15:09:18,TCP,172.31.66.101,57864,52.202.194.15,443,40
2025-06-23 15:09:18,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:19,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:19,TCP,172.31.66.101,57876,52.202.194.15,443,40
2025-06-23 15:09:19,TCP,172.31.66.101,51790,54.85.110.175,443,40
2025-06-23 15:09:19,TCP,172.31.66.101,39530,54.163.254.123,443,40
2025-06-23 15:09:19,TCP,172.31.66.101,50430,18.205.12.74,443,40
2025-06-23 15:09:19,TCP,172.31.66.101,57508,3.217.118.9,443,40
2025-06-23 15:09:19,TCP,172.31.66.101,44168,54.84.187.34,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,58236,54.162.146.152,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,39942,54.204.64.132,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,44182,54.84.187.34,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,53594,54.85.110.175,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,51790,54.85.110.175,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,57876,52.202.194.15,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,50446,18.205.12.74,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,39544,54.163.254.123,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,47438,52.202.194.15,443,40
2025-06-23 15:09:20,TCP,172.31.66.101,58248,54.162.146.152,443,40
2025-06-23 15:09:21,TCP,172.31.66.101,60104,91.189.91.49,80,40
2025-06-23 15:09:21,TCP,172.31.66.101,39948,54.204.64.132,443,40
2025-06-23 15:09:21,TCP,172.31.66.101,47442,52.202.194.15,443,40
2025-06-23 15:09:21,TCP,172.31.66.101,53604,54.85.110.175,443,40
2025-06-23 15:09:21,TCP,172.31.66.101,57516,3.217.118.9,443,40
2025-06-23 15:09:21,TCP,172.31.66.101,57876,52.202.194.15,443,40
2025-06-23 15:09:21,TCP,172.31.66.101,51790,54.85.110.175,443,40
2025-06-23 15:09:22,TCP,172.31.66.101,57516,3.217.118.9,443,40
2025-06-23 15:09:22,TCP,192.168.0.15,47602,54.85.142.81,443,112
2025-06-23 15:09:22,TCP,172.31.66.101,53604,54.85.110.175,443,40
2025-06-23 15:09:22,TCP,172.31.66.101,57864,52.202.194.15,443,40
2025-06-23 15:09:23,TCP,172.31.66.101,51940,91.189.91.49,80,40
2025-06-23 15:09:23,TCP,172.31.66.101,57516,3.217.118.9,443,40
2025-06-23 15:09:23,TCP,172.31.66.101,35980,34.107.243.93,443,40
2025-06-23 15:09:23,TCP,172.31.66.101,53604,54.85.110.175,443,40
2025-06-23 15:09:23,TCP,172.31.66.101,51790,54.85.110.175,443,40
2025-06-23 15:09:23,TCP,172.31.66.101,57876,52.202.194.15,443,40
2025-06-23 15:09:24,TCP,172.31.66.101,35984,34.107.243.93,443,40
2025-06-23 15:09:24,TCP,172.31.66.101,53604,54.85.110.175,443,40
2025-06-23 15:09:24,TCP,172.31.66.101,57516,3.217.118.9,443,40
2025-06-23 15:09:24,TCP,172.31.66.101,44194,54.84.187.34,443,40
2025-06-23 15:09:24,TCP,172.31.66.101,39952,54.204.64.132,443,40
2025-06-23 15:09:24,TCP,172.31.66.101,50462,18.205.12.74,443,40
2025-06-23 15:09:25,TCP,192.168.0.15,38790,3.217.118.9,443,44
2025-06-23 15:09:25,TCP,172.31.66.101,57532,3.217.118.9,443,40
2025-06-23 15:09:25,TCP,172.31.66.101,39560,54.163.254.123,443,40
2025-06-23 15:09:25,TCP,172.31.66.101,44204,54.84.187.34,443,40
2025-06-23 15:09:25,TCP,172.31.66.101,39960,54.204.64.132,443,40
2025-06-23 15:09:25,TCP,172.31.66.101,53604,54.85.110.175,443,40
2025-06-23 15:09:25,TCP,172.31.66.101,57516,3.217.118.9,443,40
2025-06-23 15:09:25,TCP,172.31.66.101,50466,18.205.12.74,443,40
2025-06-23 15:09:25,TCP,172.31.66.101,57542,3.217.118.9,443,40
2025-06-23 15:09:25,TCP,172.31.66.101,53618,54.85.110.175,443,40
2025-06-23 15:09:25,TCP,172.31.66.101,55284,91.189.91.49,80,40
2025-06-23 15:09:25,TCP,172.31.66.101,53624,54.85.110.175,443,40
2025-06-23 15:09:26,TCP,172.31.66.101,58258,54.162.146.152,443,40
2025-06-23 15:09:26,TCP,172.31.66.101,58268,54.162.146.152,443,40
2025-06-23 15:09:26,TCP,172.31.66.101,39566,54.163.254.123,443,40
2025-06-23 15:09:26,TCP,172.31.66.101,47456,52.202.194.15,443,40
2025-06-23 15:09:26,TCP,172.31.66.101,47464,52.202.194.15,443,40
2025-06-23 15:09:26,TCP,192.168.0.15,38790,3.217.118.9,443,1452
2025-06-23 15:09:26,TCP,172.31.66.101,53604,54.85.110.175,443,40
2025-06-23 15:09:26,TCP,172.31.66.101,57516,3.217.118.9,443,40
2025-06-23 15:09:26,TCP,172.31.66.101,55284,91.189.91.49,80,40
2025-06-23 15:09:27,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:27,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:27,TCP,172.31.66.101,47456,52.202.194.15,443,40
2025-06-23 15:09:27,TCP,172.31.66.101,47464,52.202.194.15,443,40
2025-06-23 15:09:27,TCP,172.31.66.101,57876,52.202.194.15,443,40
2025-06-23 15:09:27,TCP,172.31.66.101,51790,54.85.110.175,443,40
2025-06-23 15:09:27,TCP,172.31.66.101,55284,91.189.91.49,80,40
2025-06-23 15:09:28,TCP,172.31.66.101,47456,52.202.194.15,443,40
2025-06-23 15:09:28,TCP,172.31.66.101,57516,3.217.118.9,443,40
2025-06-23 15:09:28,TCP,172.31.66.101,47464,52.202.194.15,443,40
2025-06-23 15:09:28,TCP,172.31.66.101,53604,54.85.110.175,443,40
2025-06-23 15:09:29,TCP,172.31.66.101,55284,91.189.91.49,80,40
2025-06-23 15:09:29,TCP,172.31.66.101,47456,52.202.194.15,443,40
2025-06-23 15:09:29,TCP,172.31.66.101,60104,91.189.91.49,80,40
2025-06-23 15:09:29,TCP,172.31.66.101,47464,52.202.194.15,443,40
2025-06-23 15:09:29,TCP,172.31.66.101,51192,52.202.194.15,443,40
2025-06-23 15:09:29,TCP,172.31.66.101,50214,54.84.187.34,443,40
2025-06-23 15:09:29,TCP,172.31.66.101,45836,3.217.118.9,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,55284,91.189.91.49,80,40
2025-06-23 15:09:30,TCP,172.31.66.101,33970,54.204.64.132,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,42630,54.162.146.152,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,36022,18.205.12.74,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,36024,18.205.12.74,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,47456,52.202.194.15,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,47464,52.202.194.15,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,59268,54.85.110.175,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,50218,54.84.187.34,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,45842,3.217.118.9,443,40
2025-06-23 15:09:30,TCP,172.31.66.101,33976,54.204.64.132,443,40
2025-06-23 15:09:31,TCP,172.31.66.101,55284,91.189.91.49,80,40
2025-06-23 15:09:31,TCP,192.168.0.15,52692,104.18.18.125,443,212
2025-06-23 15:09:31,TCP,172.31.66.101,57864,52.202.194.15,443,40
2025-06-23 15:09:31,TCP,172.31.66.101,36986,54.163.254.123,443,40
2025-06-23 15:09:31,TCP,172.31.66.101,59274,54.85.110.175,443,40
2025-06-23 15:09:31,TCP,172.31.66.101,42638,54.162.146.152,443,40
2025-06-23 15:09:31,TCP,172.31.66.101,36994,54.163.254.123,443,40
2025-06-23 15:09:31,TCP,172.31.66.101,47456,52.202.194.15,443,40
2025-06-23 15:09:31,TCP,172.31.66.101,47464,52.202.194.15,443,40
2025-06-23 15:09:31,TCP,172.31.66.101,51200,52.202.194.15,443,40
2025-06-23 15:09:32,TCP,172.31.66.101,36994,54.163.254.123,443,40
2025-06-23 15:09:32,TCP,172.31.66.101,57516,3.217.118.9,443,40
2025-06-23 15:09:32,TCP,172.31.66.101,53604,54.85.110.175,443,40
2025-06-23 15:09:32,TCP,172.31.66.101,51200,52.202.194.15,443,40
2025-06-23 15:09:33,TCP,172.31.66.101,55284,91.189.91.49,80,40
2025-06-23 15:09:33,TCP,192.168.0.15,52534,34.107.221.82,80,212
2025-06-23 15:09:33,TCP,172.31.66.101,36994,54.163.254.123,443,40
2025-06-23 15:09:33,TCP,172.31.66.101,47456,52.202.194.15,443,40
2025-06-23 15:09:33,TCP,172.31.66.101,51200,52.202.194.15,443,40
2025-06-23 15:09:33,TCP,172.31.66.101,47464,52.202.194.15,443,40
2025-06-23 15:09:34,TCP,172.31.66.101,60890,34.107.243.93,443,40
2025-06-23 15:09:34,TCP,172.31.66.101,60906,34.107.243.93,443,40
2025-06-23 15:09:34,TCP,172.31.66.101,36994,54.163.254.123,443,40
2025-06-23 15:09:34,TCP,172.31.66.101,50226,54.84.187.34,443,40
2025-06-23 15:09:34,TCP,172.31.66.101,51200,52.202.194.15,443,40
2025-06-23 15:09:34,TCP,172.31.66.101,45856,3.217.118.9,443,40
2025-06-23 15:09:34,TCP,172.31.66.101,42648,54.162.146.152,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,59284,54.85.110.175,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,60890,34.107.243.93,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,59286,54.85.110.175,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,37002,54.163.254.123,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,60906,34.107.243.93,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,37016,54.163.254.123,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,36994,54.163.254.123,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,33980,54.204.64.132,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,45864,3.217.118.9,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,51790,54.85.110.175,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,57876,52.202.194.15,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,51200,52.202.194.15,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,42664,54.162.146.152,443,40
2025-06-23 15:09:35,TCP,172.31.66.101,51216,52.202.194.15,443,40
2025-06-23 15:09:36,TCP,172.31.66.101,36030,18.205.12.74,443,40
2025-06-23 15:09:36,TCP,172.31.66.101,36034,18.205.12.74,443,40
2025-06-23 15:09:36,TCP,172.31.66.101,60890,34.107.243.93,443,40
2025-06-23 15:09:36,TCP,172.31.66.101,50230,54.84.187.34,443,40
2025-06-23 15:09:36,TCP,172.31.66.101,33994,54.204.64.132,443,40
2025-06-23 15:09:36,TCP,172.31.66.101,60906,34.107.243.93,443,40
2025-06-23 15:09:36,TCP,172.31.66.101,36994,54.163.254.123,443,40
2025-06-23 15:09:36,TCP,172.31.66.101,51222,52.202.194.15,443,40
2025-06-23 15:09:36,TCP,172.31.66.101,51200,52.202.194.15,443,40
2025-06-23 15:09:37,TCP,172.31.66.101,55284,91.189.91.49,80,40
2025-06-23 15:09:37,TCP,172.31.66.101,60890,34.107.243.93,443,40
2025-06-23 15:09:37,TCP,192.168.0.15,47602,54.85.142.81,443,112
2025-06-23 15:09:37,TCP,172.31.66.101,60906,34.107.243.93,443,40
2025-06-23 15:09:37,TCP,172.31.66.101,33994,54.204.64.132,443,40
2025-06-23 15:09:37,TCP,172.31.66.101,47456,52.202.194.15,443,40
2025-06-23 15:09:37,TCP,172.31.66.101,51222,52.202.194.15,443,40
2025-06-23 15:09:37,TCP,172.31.66.101,47464,52.202.194.15,443,40
2025-06-23 15:09:38,TCP,172.31.66.101,60890,34.107.243.93,443,40
2025-06-23 15:09:38,TCP,172.31.66.101,33994,54.204.64.132,443,40
2025-06-23 15:09:38,TCP,172.31.66.101,60906,34.107.243.93,443,40
2025-06-23 15:09:38,TCP,172.31.66.101,36994,54.163.254.123,443,40
2025-06-23 15:09:38,TCP,172.31.66.101,51222,52.202.194.15,443,40
2025-06-23 15:09:38,TCP,172.31.66.101,51200,52.202.194.15,443,40
2025-06-23 15:09:39,TCP,172.31.66.101,60890,34.107.243.93,443,40
2025-06-23 15:09:39,TCP,172.31.66.101,33994,54.204.64.132,443,40
2025-06-23 15:09:39,TCP,172.31.66.101,60906,34.107.243.93,443,40
2025-06-23 15:09:39,TCP,172.31.66.101,51222,52.202.194.15,443,40
2025-06-23 15:09:39,TCP,172.31.66.101,35980,34.107.243.93,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,35048,18.205.12.74,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,55800,54.84.187.34,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,55340,54.204.64.132,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,34026,54.163.254.123,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,35984,34.107.243.93,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,54468,3.217.118.9,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,54474,3.217.118.9,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,33994,54.204.64.132,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,51222,52.202.194.15,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,34036,54.163.254.123,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,55354,54.204.64.132,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,57516,3.217.118.9,443,40
2025-06-23 15:09:40,TCP,172.31.66.101,53604,54.85.110.175,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,55806,54.84.187.34,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,48164,52.202.194.15,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,58058,54.85.110.175,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,58064,54.85.110.175,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,60890,34.107.243.93,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,57776,54.162.146.152,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,35064,18.205.12.74,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,60906,34.107.243.93,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,33994,54.204.64.132,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,51222,52.202.194.15,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,48170,52.202.194.15,443,40
2025-06-23 15:09:41,TCP,172.31.66.101,57786,54.162.146.152,443,40
2025-06-23 15:09:42,TCP,172.31.66.101,36994,54.163.254.123,443,40
2025-06-23 15:09:42,TCP,172.31.66.101,57786,54.162.146.152,443,40
2025-06-23 15:09:42,TCP,172.31.66.101,48170,52.202.194.15,443,40
2025-06-23 15:09:42,TCP,172.31.66.101,51200,52.202.194.15,443,40
2025-06-23 15:09:43,TCP,172.31.66.101,41418,34.107.221.82,80,40
2025-06-23 15:09:43,TCP,172.31.66.101,41414,34.107.221.82,80,40
2025-06-23 15:09:43,TCP,172.31.66.101,33994,54.204.64.132,443,40
2025-06-23 15:09:43,TCP,172.31.66.101,51222,52.202.194.15,443,40
2025-06-23 15:09:43,TCP,172.31.66.101,57786,54.162.146.152,443,40
2025-06-23 15:09:43,TCP,172.31.66.101,48170,52.202.194.15,443,40
2025-06-23 15:09:44,TCP,172.31.66.101,58078,54.85.110.175,443,40
2025-06-23 15:09:44,TCP,172.31.66.101,55810,54.84.187.34,443,40
2025-06-23 15:09:44,TCP,172.31.66.101,46662,54.211.226.22,443,40
2025-06-23 15:09:44,TCP,172.31.66.101,48170,52.202.194.15,443,40
2025-06-23 15:09:44,TCP,172.31.66.101,57786,54.162.146.152,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,34040,54.163.254.123,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,54480,3.217.118.9,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,57120,44.216.112.220,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,54482,3.217.118.9,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,58080,54.85.110.175,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,60890,34.107.243.93,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,37084,54.87.249.8,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,55284,91.189.91.49,80,40
2025-06-23 15:09:45,TCP,172.31.66.101,57802,54.162.146.152,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,34056,54.163.254.123,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,60906,34.107.243.93,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,59044,23.20.104.53,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,48176,52.202.194.15,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,35070,18.205.12.74,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,56888,50.19.99.43,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,48170,52.202.194.15,443,40
2025-06-23 15:09:45,TCP,172.31.66.101,57786,54.162.146.152,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,47464,52.202.194.15,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,47456,52.202.194.15,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,35076,18.205.12.74,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,57812,54.162.146.152,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,52222,54.236.147.128,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,55370,54.204.64.132,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,55372,54.204.64.132,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,41668,18.211.93.28,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,55818,54.84.187.34,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,48188,52.202.194.15,443,40
2025-06-23 15:09:46,TCP,172.31.66.101,57712,34.235.193.27,443,40
2025-06-23 15:09:47,TCP,172.31.66.101,48170,52.202.194.15,443,40
2025-06-23 15:09:47,TCP,172.31.66.101,57786,54.162.146.152,443,40
